id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36012860,Large 3 Person Room Window (A1 Mongkok MTR Exit),270888283,8Days,,Kowloon City,22.31752,114.1785,Private room,399,2,0,,,5,356
36013634,5 Person large Room Window (A1 Mongkok MTR Exit),270888283,8Days,,Yau Tsim Mong,22.32311,114.16921,Private room,399,2,0,,,5,307
36014965,Large Queen Room ( A1 Mongkok Exit),270888283,8Days,,Yau Tsim Mong,22.32158,114.16946,Private room,352,2,0,,,5,359
36015327,Large Twin Room centre of Mongkok (A1 MTR Exit),270888283,8Days,,Yau Tsim Mong,22.32109,114.1684,Private room,454,2,0,,,5,360
36017211,【流年】二号:270度无敌江景·邻三口岸会展中心赤尾地铁口·3D大投影·私人定制(会员)奢华大二房,225657266,凌,,North,22.53351,114.08728,Entire home/apt,579,1,0,,,2,88
36017712,Nice Room Available..Central 3/walkup (ML3c),4584648,Ivy,,Wan Chai,22.25903,114.18994,Private room,219,29,0,,,80,364
36017865,Cozy Room Available in Central 3/ walk up ( ML3f),4584648,Ivy,,Wan Chai,22.25834,114.18999,Private room,266,29,0,,,80,364
36018136,Central Room Available 3/walk up ( ML3d),4584648,Ivy,,Wan Chai,22.25759,114.19198,Private room,227,29,0,,,80,364
36018324,Affordable Central Room Available 3/walk up  ML3a),4584648,Ivy,,Wan Chai,22.25823,114.19085,Private room,180,29,0,,,80,364
36018596,Good Room from Causeway Bay (C12B),7518056,Jovee,,Wan Chai,22.25939,114.19086,Private room,258,29,0,,,484,365
36018758,Excellent Causeway Bay Room (C12C),7518056,Jovee,,Wan Chai,22.25808,114.19024,Private room,258,29,0,,,484,365
36019038,"PRINCE EDWARD SHARED APARTMENT 
(Female Room)",249639768,Danny,,Yau Tsim Mong,22.32376,114.16421,Private room,250,2,0,,,1,365
36019339,Good and Economy Yau Ma Tei Room (Y2F),7518056,Jovee,,Yau Tsim Mong,22.31186,114.17214,Private room,188,29,0,,,484,309
36019457,近奧運站高層豪宅2人大床房,181627524,Lillian,,Yau Tsim Mong,22.31798,114.15539,Private room,649,27,0,,,13,365
36021171,近奧運站高層豪宅上下舖2人房,181627524,Lillian,,Yau Tsim Mong,22.31837,114.15699,Private room,579,27,0,,,13,365
36021784,近奧運地鐵站豪宅單人房,181627524,Lillian,,Yau Tsim Mong,22.31908,114.15738,Private room,477,27,0,,,13,365
36022956,旺角2分钟地铁站A 新世纪广场 旺角中心附近豪华套房新装 可睡4人 适合情侣年前朋友度假送1节街舞课,271008982,Choi,,Yau Tsim Mong,22.32229,114.16969,Entire home/apt,297,1,5,2019-07-07,5,2,63
36023843,旺角2分钟地铁站B 新世纪广场 旺角中心附近豪华套房新装 可睡4人 适合年轻情侣朋友旅游送1节街舞课,271008982,Choi,,Yau Tsim Mong,22.32215,114.1695,Entire home/apt,172,1,6,2019-07-06,6,2,70
36023887,Cosy place for a small family,7866417,ChristineGianni,,Wong Tai Sin,22.33853,114.21317,Entire home/apt,1197,6,0,,,1,328
36024515,#B2.2 6beds shared studio in City Centre,27820990,Moment Hostel,,Yau Tsim Mong,22.30501,114.17239,Shared room,141,2,0,,,23,305
36030027,TST Private seaview patio studio 3 min Jordan MTR,15552260,Astrid,,Yau Tsim Mong,22.30414,114.16871,Entire home/apt,900,2,1,2019-07-05,1,2,56
36033303,Cozy North Point Studio (1 min from MTR),186088210,Clive,,Eastern,22.29104,114.2001,Entire home/apt,602,1,0,,,1,72
36039270,Cozy Apt TTBD Downtown Sleeps 4ppl MTR downstairs!,21591327,Maria,,Yau Tsim Mong,22.30417,114.17141,Entire home/apt,462,1,0,,,81,312
36041371,休闲之选,201199983,Kam,,Sai Kung,22.30356,114.26236,Entire home/apt,782,3,0,,,1,60
36042857,超大面積 旺角地铁站朗豪坊1分钟路程 两房一厅高层豪华装修方便整洁舒適适合4人家庭送本土街舞體驗課,270949249,Leon,,Yau Tsim Mong,22.32079,114.16722,Entire home/apt,853,1,2,2019-06-27,2,1,66
36043939,Lamma Island - Peace and fresh air,74119567,Asher,,Islands,22.22347,114.11411,Entire home/apt,501,30,0,,,1,328
36048026,"T1D廟街夜市,小陽台,市中心,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30839,114.16955,Entire home/apt,657,1,0,,,25,75
36048206,Tsim Sha Tsui 尖沙咀 MTR 3min // 10-12 people,271179612,Vincent,,Yau Tsim Mong,22.2993,114.17372,Entire home/apt,2198,1,0,,,4,62
36051133,"Private Bedroom, Share Flat, Close to MTR",270451732,Dicky,,Yau Tsim Mong,22.32386,114.16483,Private room,1001,6,0,,,5,24
36053262,Cosy appartement in the middle of Mid-Levels,25499295,Lamia,,Central & Western,22.27961,114.15094,Private room,688,1,0,,,2,18
36054332,"T1CD-3寝室,3小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30843,114.16972,Entire home/apt,1784,1,0,,,25,260
36056472,Downtown Modern 3 Bedrooms 10 apart G 3-10ppl,21591327,Maria,,Yau Tsim Mong,22.305,114.17106,Entire home/apt,1166,1,0,,,81,232
36056984,"T2AB-4寝室,4小陽台,廟街夜市,佐敦站A出口4分鐘,廚房,即熱熱水器,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30801,114.17117,Entire home/apt,2003,1,0,,,25,230
36057225,【以爱之名】万象城 京基100 kkone 原宿 摩洛哥风格 万象城 罗湖口岸RooM Lounge,253027225,雨轩,,North,22.53756,114.11367,Entire home/apt,399,1,2,2019-07-09,2,1,179
36065939,新裝修豪宅獨立房間,116211186,Polly,,Sai Kung,22.30516,114.25246,Private room,501,1,1,2019-06-29,1,2,365
36070339,New Renovated Deluxe Double Room,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30755,114.16556,Private room,602,1,0,,,11,25
36075722,CWB/Central /or HK side room for 1=  SALE,7518056,Jovee,,Wan Chai,22.25781,114.19184,Private room,133,29,0,,,484,365
36077550,COLOR-LAND! *A* BEST LOCATION! Tsim Sha Tsui 最佳位置,271374549,Jim,,Yau Tsim Mong,22.29879,114.17167,Entire home/apt,399,2,1,2019-07-07,1,5,346
36080013,"^^備有室內外泳池,桑拿的公寓,元朗地鐵站上蓋的高檔小區",67743447,Jc,,Yuen Long,22.44375,114.03693,Entire home/apt,540,2,0,,,4,311
36080757,星光大道､海港城､红磡､尖沙咀､黄埔港铁站旁两室一厅酒店公寓,90914911,Elaine,,Yau Tsim Mong,22.30289,114.18392,Entire home/apt,900,2,3,2019-07-09,3,1,204
36081101,7 People Room with Private Bathroom ( 7 人房+私人獨立浴室),269678915,Heidi,,Yau Tsim Mong,22.29679,114.1717,Private room,978,1,0,,,6,144
36081779,"^^元朗地鐵站上蓋,位於有Zara的大型商場上面的公寓,室內外泳池,桑拿應有盡有",67743447,Jc,,Yuen Long,22.44226,114.03572,Private room,399,2,0,,,4,329
36082008,4 people Room+Private Bathroom ( 4 人房+私人獨立浴室),269678915,Heidi,,Kowloon City,22.31923,114.17917,Private room,524,1,0,,,6,121
36082147,鲤鱼服务式酒店公寓(国贸店),165531200,小魏,,North,22.53587,114.1186,Entire home/apt,211,15,0,,,1,347
36085593,"佐敦廟街特式雙床房,5分鐘地鐵站,高鐵轉巴士直達樓下,全密碼自助入住",234731396,Waiki,,Yau Tsim Mong,22.30928,114.17011,Private room,2996,1,0,,,6,3
36085814,港逸客栈|临近新光戏院|新都城对面|直达铜锣湾,93837778,诗雨,,Eastern,22.28821,114.20305,Private room,399,1,0,,,2,179
36088922,港逸客栈,93837778,诗雨,,Eastern,22.28741,114.20531,Private room,399,1,0,,,2,179
36089688,Tsim Sha Tsui 尖沙咀 MTR 3min // 6-7 people,271179612,Vincent,,Yau Tsim Mong,22.29561,114.1726,Entire home/apt,1197,1,0,,,4,81
36091076,Tsim Sha Tsui 尖沙咀 MTR 1min // 9-11 people,271179612,Vincent,,Yau Tsim Mong,22.29767,114.17369,Entire home/apt,2300,1,0,,,4,74
36092772,"Mid-Levels apartment, BEST location in HK! :)",24214915,Abigail,,Central & Western,22.28013,114.15068,Entire home/apt,673,3,1,2019-07-07,1,1,267
36092882,Tsim Sha Tsui 尖沙咀 MTR 1min // 9-12 people,271179612,Vincent,,Yau Tsim Mong,22.29472,114.17335,Entire home/apt,1799,1,0,,,4,163
36093756,"Family-friendly, Cozy & Bright 1-bedroom Apt.",4127290,Stephen,,Wan Chai,22.27493,114.17191,Entire home/apt,853,27,0,,,2,143
36096153,"1500-彌敦道328號,廟街夜市,市中心,佐敦站B1出口2分鐘,洗衣乾衣機,行李寄存位置,自助入住",46132766,Jordan,,Yau Tsim Mong,22.30646,114.17064,Entire home/apt,4201,1,0,,,25,337
36098356,尖沙咀 Awesome Apt - 118平方米 3房2浴室 宽阔空间 全新装潢 13人公寓,271538311,Amanda,,Yau Tsim Mong,22.29839,114.17075,Entire home/apt,2996,1,3,2019-07-05,3,1,171
36100310,Modern apartment Next to TST MTR,115779451,Vivian,,Yau Tsim Mong,22.29802,114.17271,Entire home/apt,383,1,0,,,2,79
36104748,小鲍家九号罗湖口岸/一米八大床/16比9投影/烘干洗衣机/2米6超宽沙发/4分钟过香/万象城/火车站,180898349,琴月,,North,22.53324,114.11069,Entire home/apt,728,1,4,2019-07-10,4,1,365
36115727,"【介与】北欧风LOFT,背包客之家(隔断独立间)/双口岸,30分钟地铁直达香港/近地铁口/可长期预定",269472830,与,,North,22.52827,114.0836,Shared room,110,1,1,2019-07-11,1,3,364
36116063,Double Bed in Female Only Dormitory Kowloon Jordan,194240321,Cyrus,,Yau Tsim Mong,22.30761,114.16562,Private room,203,1,0,,,9,69
36116221,【温馨】罗湖口岸-火车站-地铁口-东门老街-日系风格,271676519,One,,North,22.53149,114.11943,Entire home/apt,313,1,3,2019-07-07,3,1,65
36116503,Wanchai Spacious Comfort 2BRs,175636723,Jolly,,Wan Chai,22.27908,114.176,Entire home/apt,837,4,0,,,7,26
36118710,Cosy bedroom in Sai Ying Pun with private rooftop,68960956,Yankee,,Central & Western,22.28865,114.14203,Private room,321,3,0,,,1,51
36121260,近奧海城豪宅超大客廳三房及工人套房,181627524,Lillian,,Yau Tsim Mong,22.31764,114.15599,Entire home/apt,2003,27,0,,,13,365
36124064,【hiii】SunsetBoulevard☆WalkToMTR Yau Ma Tei-HKG029,270186142,Hiii-Homtel,,Yau Tsim Mong,22.30949,114.17082,Entire home/apt,344,1,0,,,18,148
36124569,位於尖沙咀中心地段 離地鐵站只有1分鐘距離,270248396,怡心商務賓館 Roseville Inn,,Yau Tsim Mong,22.29816,114.17187,Entire home/apt,602,1,0,,,1,365
36124745,【hiii】Leisure Time☆Walk To MTR Yau Ma Tei-HKG030,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31116,114.17117,Entire home/apt,344,1,0,,,18,161
36125216,【hiii】Windy Town★Walk TO MTR YauMaTei-HKG031,270186142,Hiii-Homtel,,Yau Tsim Mong,22.30963,114.16934,Entire home/apt,344,1,0,,,18,146
36125496,【hiii】Afternoon●Walk MTR Yau Ma Tei-HKG032,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31163,114.16944,Entire home/apt,344,1,0,,,18,169
36125855,【hiii】Breeze Blanket/WalkToMTR Yau Ma Tei-HKG033,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31142,114.16985,Entire home/apt,344,1,0,,,18,148
36126194,【hiii】空山清雨·楼下庙街夜市-3min到油麻地站/步行到旺角&佐敦&尖沙咀-HKG034,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31153,114.17077,Entire home/apt,344,1,0,,,18,167
36129850,quiet room in kennedy town,22544288,Coq,,Wan Chai,22.25848,114.19145,Private room,454,1,0,,,1,89
36130173,Economy and comfort prince edward room (PE3B),7518056,Jovee,,Yau Tsim Mong,22.32557,114.16809,Private room,203,29,0,,,484,365
36131768,旺角2分鐘到朗豪坊和地鐵站,62923482,Grace,,Yau Tsim Mong,22.31686,114.16754,Entire home/apt,383,1,0,,,4,72
36132279,【JEC孤岛】 工业风/三地铁口/万象城/东门老街/罗湖口岸/火车站/寻宝/一室一厅,193385875,默尘,,North,22.53785,114.11459,Entire home/apt,438,1,0,,,5,321
36132438,"340ABC-3寝室,廟街夜市,油麻地地鐵站C出口30秒步行,自助入住,行李寄存位置,行樓梯-3/F",46132766,Jordan,,Yau Tsim Mong,22.3125,114.16893,Entire home/apt,1197,1,0,,,25,196
36133032,無敵維港海景夜景红馆演唱会红磡高层五星酒店式公寓海景房豪华装海韵轩海湾轩理工大學嘉里酒店尖沙咀海港城,124932108,Kevin,,Yau Tsim Mong,22.30152,114.18544,Entire home/apt,1455,2,0,,,3,360
36133725,红馆演唱会红磡高层五星酒店式公寓海景房豪华装海韵轩海湾轩嘉里酒店边维港夜景尖沙咀庙街旺角可供4人入住,124932108,Kevin,,Kowloon City,22.30152,114.18588,Entire home/apt,1596,1,0,,,3,360
36133761,珠宝酒店,271783365,珠宝酒店连锁,,North,22.56038,114.17323,Entire home/apt,1111,2,0,,,1,363
36134120,"B3A-5尖沙咀購物美食首選,2分鐘地鐵 步行至sogo,the one",217192645,Hui,,Yau Tsim Mong,22.29599,114.17366,Private room,579,1,0,,,19,78
36135786,Pusong Pinoy Budget Room / Apartment,222048630,Winnie,,Yau Tsim Mong,22.31242,114.17116,Entire home/apt,947,1,0,,,3,143
36136614,"B4A-2 Center,Tsim Sha Tsui Cozy double R with ac",217192645,Hui,,Yau Tsim Mong,22.29927,114.17342,Private room,368,1,0,,,19,83
36138135,罗湖口岸国贸金光华广场人民南三地铁口复式公寓,201977658,飄揚,,North,22.53723,114.1204,Entire home/apt,422,1,3,2019-07-07,3,1,176
36144766,超值豪华公寓/保税区/福田口岸/落马洲/近会展中心B,109741880,志思,,Yuen Long,22.51004,114.06193,Entire home/apt,454,1,0,,,4,363
36147354,Sai Yun Pun room for 1 person with lift ( s3e),4584648,Ivy,,Wan Chai,22.25838,114.19135,Private room,250,29,0,,,80,364
36149272,Downtown 1 bedroom apt Downtown Sleeps 5ppl 3E11,21591327,Maria,,Kowloon City,22.3179,114.17897,Entire home/apt,462,1,0,,,81,295
36150389,Newly Furnished Space in the heart of Central,6957219,Hayley,,Central & Western,22.28473,114.15335,Entire home/apt,853,1,2,2019-07-11,2,2,362
36151693,Nicely located newly renovated Studio flat,2427362,Lucie,,Central & Western,22.28794,114.14572,Entire home/apt,751,6,0,,,2,75
36151978,Conveniently located - newly renovated - Studio,2427362,Lucie,,Central & Western,22.28789,114.14424,Entire home/apt,751,6,0,,,2,87
36152467,"B3A-10尖沙咀超大陽台美食購物天堂,2分鐘地鐵,步行至sogo,the one",217192645,Hui,,Yau Tsim Mong,22.29931,114.17281,Private room,462,1,0,,,19,70
36152485,"B3A-1 Center,Tsim Sha Tsui Cozy double R with ac",217192645,Hui,,Yau Tsim Mong,22.29777,114.17306,Private room,368,1,0,,,19,85
36155054,環境幽靜獨立門戶 兩張單人床 也可合併一張特大的大床,36492310,Simon,,Yau Tsim Mong,22.3143,114.1715,Entire home/apt,297,1,1,2019-07-03,1,1,306
36156301,Cozy Room 1 min MTR 西九高铁/地铁/机铁 双人独立卫浴公寓,67157758,Larin,,Yau Tsim Mong,22.30584,114.16843,Entire home/apt,454,1,0,,,11,336
36158271,Large 4 person room( 5 mins from MTR MK),271964007,Grandeur,,Yau Tsim Mong,22.32194,114.16769,Private room,352,1,0,,,2,333
36160112,Large Twin Bedroom in Mongkok (5 min A2 Exit),271964007,Grandeur,,Kowloon City,22.31774,114.17863,Private room,383,1,0,,,2,358
36161382,Whole apartment-Safe & Clean Japanese Style,167475674,Li,,Sham Shui Po,22.33632,114.15919,Entire home/apt,548,1,0,,,1,50
36161902,人民南地铁站200米罗湖口岸700米/火车站等#地铁站北欧简约智能一居,200964821,密斯,,North,22.53306,114.1188,Entire home/apt,336,1,1,2019-06-29,1,6,88
36164185,Superhost Sweet Home - Causeway Bay,85551327,Bei,,Wan Chai,22.27914,114.1845,Private room,688,1,0,,,1,359
36166073,Convenient Room Available Causeway Bay (C2a),4584648,Ivy,,Wan Chai,22.25985,114.19068,Private room,164,29,0,,,80,364
36166109,NEW_Cozy&New Deco_3room-2bath Causeway Bay,31255164,Wilson&Shan,,Wan Chai,22.27948,114.18889,Entire home/apt,1252,1,0,,,11,356
36166150,Causeway Bay Room Available 4/walkup (C2d),4584648,Ivy,,Wan Chai,22.25854,114.19201,Private room,180,29,0,,,80,364
36166358,Causeway Bay Room Available 4/walkup ( C2b),4584648,Ivy,,Wan Chai,22.25838,114.19158,Private room,180,29,0,,,80,364
36168127,Affordable Room located Causeway Bay 4/walkup(C2e),4584648,Ivy,,Wan Chai,22.2576,114.19007,Private room,180,29,0,,,80,364
36168371,"環境舒適,交通方便,適合一家人或朋友出遊",171771132,Yat Hei,,Tuen Mun,22.37852,113.98905,Entire home/apt,602,1,1,2019-07-08,1,1,67
36168859,"B4A-3 Center,Tsim Sha Tsui Cozy double R with ac",217192645,Hui,,Yau Tsim Mong,22.29758,114.17717,Private room,368,1,0,,,19,81
36169011,Causeway Bay Room Available 4/walkup (C2f),4584648,Ivy,,Wan Chai,22.25977,114.19015,Private room,180,29,0,,,80,364
36170503,"B3A-3 Center,Tsim Sha Tsui Cozy double R with ac",217192645,Hui,,Yau Tsim Mong,22.29863,114.1777,Private room,368,1,0,,,19,79
36171373,"B3A-4 Center,Tsim Sha Tsui Cozy double R with ac",217192645,Hui,,Yau Tsim Mong,22.29931,114.17592,Private room,368,1,0,,,19,79
36172237,NEW_Modern&Comfy_3Room2Bath Causeway Bay,31255164,Wilson&Shan,,Wan Chai,22.27948,114.18889,Entire home/apt,1252,1,0,,,11,317
36174046,超值豪华公寓/保税区/福田口岸/落马洲/近会展中心E,109741880,志思,,Yuen Long,22.51168,114.06165,Entire home/apt,454,1,0,,,4,364
36175468,"New, Bright & Airy Condo @ City Centre 全新明亮通風市中心單位",41674775,F,,Yau Tsim Mong,22.30818,114.16605,Entire home/apt,751,2,0,,,4,355
36175911,Comfortable apartment Next to TST MTR,115779451,Vivian,,Yau Tsim Mong,22.29889,114.17161,Entire home/apt,399,1,0,,,2,146
36178549,COLOR-LAND! *B* BEST LOCATION! Tsim Sha Tsui 最佳位置,271374549,Jim,,Yau Tsim Mong,22.29846,114.17206,Entire home/apt,376,2,0,,,5,354
36179089,COLOR-LAND!*C* BEST LOCATION! TSIM SHA TSUI最佳位置尖沙咀,271374549,Jim,,Yau Tsim Mong,22.29701,114.17062,Entire home/apt,501,2,0,,,5,342
36179787,COLOR-LAND!*D* BEST LOCATION! TSIM SHA TSUI最佳位置尖沙咀,271374549,Jim,,Yau Tsim Mong,22.29691,114.17218,Entire home/apt,477,2,3,2019-07-11,3,5,353
36180426,"罗湖商圈,简欧式loft,超大落地阳台风景好､紧邻罗湖口岸､可洗衣做饭近超市､近地铁公交出行方便",268989595,欣琳,,North,22.53209,114.11047,Entire home/apt,571,1,0,,,2,172
36181764,益心民宿 尖沙咀新装温馨两人 床位 下铺,205122824,Wendy,,Yau Tsim Mong,22.29565,114.17197,Shared room,258,1,0,,,7,132
36183496,"4床合住,男生床位(1个床位)",244471525,春燕,,Yau Tsim Mong,22.3175,114.17,Shared room,172,1,0,,,10,87
36183727,方高层海景房红馆演唱会红磡高层五星酒店公寓豪华装维港夜景理工大嘉里酒店边尖沙咀海港城庙街旺角,162933017,小莲,,Yau Tsim Mong,22.30155,114.18384,Entire home/apt,1455,1,1,2019-06-30,1,10,81
36183883,"4床合住,女生床位(1个床位)",244471525,春燕,,Yau Tsim Mong,22.3193,114.16968,Shared room,172,1,0,,,10,87
36184134,Stunning full harbour view new aparment in CWB,5603299,Simon,,Wan Chai,22.25841,114.19216,Entire home/apt,931,30,0,,,2,365
36184163,楼王18全海景房红馆演唱会红磡五星酒店式公寓两居豪华装维港夜景理工大嘉里酒店边尖沙咀海港城庙街旺角,162933017,小莲,,Kowloon City,22.30892,114.1927,Entire home/apt,1573,1,3,2019-07-10,3,10,83
36184469,楼王26全海景房红馆演唱会红磡五星酒店式公寓两居豪华装维港夜景理工大嘉里酒店边尖沙咀海港城庙街旺角,162933017,小莲,,Kowloon City,22.30025,114.19124,Entire home/apt,1682,1,0,,,10,83
36185120,King bed studio in city • Tsim Sha Tsui • Jordan,141285615,Miko,,Yau Tsim Mong,22.30244,114.17159,Entire home/apt,399,3,0,,,1,7
36187123,A beautiful house in the heart of Mid-Levels,118738629,Beatrice Ariella,,Central & Western,22.28188,114.14826,Entire home/apt,1197,2,0,,,1,38
36187730,"B3A-6 尖沙咀舒適獨立衛浴房間,2分鐘地鐵,步行至sogo,the one.",217192645,Hui,,Yau Tsim Mong,22.29791,114.17447,Private room,368,1,0,,,19,85
36187877,Quite Private Room with Queen bed,5680245,Minhee,,Central & Western,22.2842,114.14936,Private room,477,28,0,,,2,48
36189800,福田口岸景观公寓/25楼大窗户/近会展中心/购物公园/保税区,245475262,小树,,Yuen Long,22.51022,114.06254,Entire home/apt,454,1,0,,,6,3
36189905,香港铜锣湾海德大厦公寓出租(提供床单被套和每日清洁服务),148170488,Ruby,,Wan Chai,22.28275,114.1854,Private room,289,28,0,,,9,364
36190195,"B3A-7 尖沙咀美食購物旅遊天堂雙人房,2分鐘地鐵,步行至崇光,海港城.",217192645,Hui,,Yau Tsim Mong,22.29933,114.17477,Private room,368,1,0,,,19,84
36190274,[丽姨小舍]邻近福田口岸/皇岗口岸/会展中心,272156856,丽丽阿姨Lily,,Yuen Long,22.51179,114.05809,Private room,227,1,2,2019-07-08,2,1,70
36190808,"B3A-8 尖沙咀,2分鐘步行至地鐵站,新淨舒適雙人房",217192645,Hui,,Yau Tsim Mong,22.29774,114.17292,Private room,368,1,0,,,19,79
36191203,"B3A-9 尖沙咀,2分鐘步行至地鐵站,新淨舒適雙人房",217192645,Hui,,Yau Tsim Mong,22.29799,114.17271,Private room,368,1,0,,,19,85
36192524,♡♡♡ Downtown 3-Bdr Apt 3-7ppl 1 Min Walk to MRT i6,21591327,Maria,,Kowloon City,22.31947,114.17878,Entire home/apt,1087,1,0,,,81,329
36192746,Downtown 4 bdr Apart Sleeps 4-10 Close to MTR A8,21591327,Maria,,Kowloon City,22.3182,114.17911,Entire home/apt,1471,1,0,,,81,338
36194838,福田中心区 紧邻地铁口 福田皇岗双口 会展 万象城 华强北多商 交通方便 清新简约套房 巨幕投影,230444430,小妮,,North,22.53305,114.08672,Entire home/apt,422,1,5,2019-07-07,5,3,362
36196275,Family room (double room +triple room )5 persons,239645132,Sally,,Yau Tsim Mong,22.3053,114.17158,Private room,399,1,0,,,6,180
36196595,尖沙咀新装温馨两人床位 上铺,205122824,Wendy,,Yau Tsim Mong,22.2953,114.17316,Shared room,133,1,0,,,7,125
36196770,Double room 雙人大床,239645132,Sally,,Yau Tsim Mong,22.30459,114.17146,Private room,352,1,0,,,6,203
36200690,"罕有獅子山風景,舒適公寓,新樓宇,太子旺角中心點,步行到太子地鐵",272258822,大眼妹,,Yau Tsim Mong,22.32313,114.16175,Entire home/apt,548,2,3,2019-07-10,3,1,65
36202893,"New, Large & Cozy Condo @ City Centre 全新開揚舒適市中心單位",41674775,F,,Yau Tsim Mong,22.30808,114.16682,Entire home/apt,696,2,0,,,4,330
36203598,爱,272279134,梦玉,,North,22.5365,114.10092,Private room,211,1,0,,,1,361
36210790,【流年】三号:邻口岸·赤尾地铁口·华强北九方·欧式原木.闹中取静南向大一房一厅,225657266,凌,,North,22.53065,114.08529,Entire home/apt,329,1,0,,,2,89
36211586,Family Room (Twin room +quad room )6  persons家庭房,239645132,Sally,,Yau Tsim Mong,22.30515,114.1731,Private room,352,1,0,,,6,179
36212981,Sheung Wan - 2 bedrooms - Ultra convenient!,5838062,Sibovy,,Wan Chai,22.25973,114.19056,Entire home/apt,1197,3,0,,,1,27
36215142,"油麻地,只距離地鐵站2分鐘,2房大廳,溫馨洋溢,適合4-7人 (MS)",240790745,Samson,,Yau Tsim Mong,22.31427,114.16951,Entire home/apt,868,2,0,,,17,343
36215193,Triple room三人大床房,239645132,Sally,,Yau Tsim Mong,22.29981,114.17312,Private room,454,1,0,,,6,179
36215430,Spacious and newly renovated apartment in CWB,272385646,Beatrice,,Wan Chai,22.27879,114.1865,Entire home/apt,696,2,0,,,1,22
36215524,Twin room 標準雙床,239645132,Sally,,Yau Tsim Mong,22.29952,114.17312,Private room,352,1,0,,,6,176
36215678,Quadrupled room (2 double room 4 persons)標準四人房,239645132,Sally,,Yau Tsim Mong,22.30442,114.17216,Private room,782,1,0,,,6,121
36215813,Sham Sui Po Apartment for 4 persons !  ( sp5),4584648,Ivy,,Sham Shui Po,22.32975,114.15884,Entire home/apt,602,29,0,,,80,364
36216558,South Horizons 1 bedroom apartment,108285808,Tom,,Southern,22.24056,114.1545,Entire home/apt,790,3,0,,,1,22
36218987,Modern 1 bedroom apt Downtown Sleeps 6ppl L3,18741935,Emm,,Yau Tsim Mong,22.30635,114.17107,Entire home/apt,775,1,0,,,25,278
36219509,Cozy Apt Downtown Sleeps 3ppl 5CA MTR downstairs!,18741935,Emm,,Yau Tsim Mong,22.30462,114.17082,Entire home/apt,383,1,0,,,25,314
36219818,"深圳火车站,罗湖口岸女生公寓,独立4人间",38829481,玉霜,,North,22.53647,114.12399,Private room,78,1,0,,,2,365
36219884,Cozy Apt Downtown Sleeps 3ppl 5CB MTR downstairs!,18741935,Emm,,Kowloon City,22.31755,114.17867,Entire home/apt,462,1,0,,,25,337
36219919,Style home 8 mins toTimes Square&causeway Bay MTR,47709699,L S T,,Wan Chai,22.27826,114.17986,Entire home/apt,548,1,0,,,8,173
36221672,Cozy Room near Hung Hom & Ho Man Tin MTR station,272428980,Aamir,,Kowloon City,22.30682,114.18203,Private room,250,1,0,,,1,365
36222755,鲤鱼公寓(罗湖口岸店),270921801,淇,,North,22.53736,114.11772,Entire home/apt,235,15,0,,,5,318
36225232,SOHO's Centre with walking distance to LKF,15264561,Yat Pang Devin,,Central & Western,22.28197,114.15329,Entire home/apt,900,1,0,,,4,348
36226113,Large bright bedroom in the heart of Tsim Sha Tsui,14521212,David,,Yau Tsim Mong,22.29952,114.17561,Private room,297,1,1,2019-07-03,1,1,7
36226560,aa,2438353,Carmen,,Kowloon City,22.31904,114.17883,Entire home/apt,2003,1,0,,,7,80
36227812,1 Bedroom Apartment in Tuen Mun,272473087,Simon,,Tuen Mun,22.36642,113.98992,Entire home/apt,673,2,0,,,1,142
36228327,"CY401(三人房)旺角地鐵站,免費WI-FI",24215902,Sam,,Yau Tsim Mong,22.32079,114.16941,Private room,399,1,0,,,51,347
36240331,【hiii】Ocean☆WalkToMTR YauMaTei/TempleStreet-HKG043,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31152,114.17039,Entire home/apt,501,1,0,,,18,147
36240642,【hiii】Time Elapse☆Walk To MTR Yau Ma Tei-HKG042,270186142,Hiii-Homtel,,Yau Tsim Mong,22.30987,114.16932,Entire home/apt,501,1,0,,,18,134
36240776,Cozy Apt Downtown Sleeps 6ppl 5CC MTR downstairs!,18741935,Emm,,Kowloon City,22.31888,114.17852,Entire home/apt,462,1,0,,,25,329
36240982,【hiii】Gleam Mist☆Walk To MTR Yau Ma Tei-HKG041,270186142,Hiii-Homtel,,Yau Tsim Mong,22.31138,114.17076,Entire home/apt,501,1,0,,,18,148
36241113,Cozy Apt Downtown Sleeps 4ppl 5CD MTR downstairs!,18741935,Emm,,Yau Tsim Mong,22.30624,114.17078,Entire home/apt,462,1,0,,,25,330
